,Date,Price
126,1997-07-08 0:00:00,2.13
127,1997-07-09 0:00:00,2.16
128,1997-07-10 0:00:00,2.1499999999999986
129,1997-07-11 0:00:00,2.16
130,1997-07-14 0:00:00,2.1799999999999997
131,1997-07-15 0:00:00,2.21
132,1997-07-16 0:00:00,2.2399999999999993
133,1997-07-17 0:00:00,2.2899999999999996
134,1997-07-18 0:00:00,2.2600000000000002
135,1997-07-21 0:00:00,2.1699999999999995
136,1997-07-22 0:00:00,2.1799999999999997
137,1997-07-23 0:00:00,2.1999999999999997
138,1997-07-24 0:00:00,2.2399999999999993
139,1997-07-25 0:00:00,2.2199999999999998
140,1997-07-28 0:00:00,2.19
141,1997-07-29 0:00:00,2.230000000000001
142,1997-07-30 0:00:00,2.19
143,1997-07-31 0:00:00,2.230000000000001
144,1997-08-01 0:00:00,2.2399999999999993
145,1997-08-04 0:00:00,2.2600000000000002
146,1997-08-05 0:00:00,2.3299999999999983
147,1997-08-06 0:00:00,2.3799999999999994
148,1997-08-07 0:00:00,2.5
149,1997-08-08 0:00:00,2.3799999999999994
150,1997-08-11 0:00:00,2.5299999999999994
151,1997-08-12 0:00:00,2.56
152,1997-08-13 0:00:00,2.4499999999999993
153,1997-08-14 0:00:00,2.57
154,1997-08-15 0:00:00,2.5299999999999994
155,1997-08-18 0:00:00,2.56
156,1997-08-19 0:00:00,2.610000000000001
157,1997-08-20 0:00:00,2.619999999999999
158,1997-08-21 0:00:00,2.4499999999999993
159,1997-08-22 0:00:00,2.4699999999999998
160,1997-08-25 0:00:00,2.5299999999999994
161,1997-08-26 0:00:00,2.5799999999999987
162,1997-08-27 0:00:00,2.51
163,1997-08-28 0:00:00,2.57
164,1997-08-29 0:00:00,2.689999999999999
165,1997-09-02 0:00:00,2.8200000000000016
166,1997-09-03 0:00:00,2.8600000000000008
167,1997-09-04 0:00:00,2.7300000000000013
168,1997-09-05 0:00:00,2.670000000000001
169,1997-09-08 0:00:00,2.670000000000001
170,1997-09-09 0:00:00,2.7399999999999998
171,1997-09-10 0:00:00,2.7399999999999998
172,1997-09-11 0:00:00,2.7800000000000002
173,1997-09-12 0:00:00,2.8600000000000008
174,1997-09-15 0:00:00,2.88
175,1997-09-16 0:00:00,2.829999999999999
176,1997-09-17 0:00:00,2.75
177,1997-09-18 0:00:00,2.84
178,1997-09-19 0:00:00,2.9400000000000013
179,1997-09-22 0:00:00,2.979999999999999
180,1997-09-23 0:00:00,3.09
181,1997-09-24 0:00:00,3.03
182,1997-09-25 0:00:00,3.0500000000000003
183,1997-09-26 0:00:00,3.2399999999999993
184,1997-09-29 0:00:00,3.09
185,1997-09-30 0:00:00,2.96
186,1997-10-01 0:00:00,3.0800000000000005
187,1997-10-02 0:00:00,2.9700000000000006
188,1997-10-03 0:00:00,2.9099999999999997
189,1997-10-06 0:00:00,2.96
190,1997-10-07 0:00:00,2.8100000000000005
191,1997-10-08 0:00:00,2.7999999999999994
192,1997-10-09 0:00:00,2.7999999999999994
193,1997-10-10 0:00:00,2.7800000000000002
194,1997-10-13 0:00:00,2.8700000000000006
195,1997-10-14 0:00:00,2.84
196,1997-10-15 0:00:00,2.84
197,1997-10-16 0:00:00,2.9400000000000013
198,1997-10-17 0:00:00,2.9700000000000006
199,1997-10-20 0:00:00,3.0500000000000003
200,1997-10-21 0:00:00,3.1299999999999986
201,1997-10-22 0:00:00,3.2399999999999993
202,1997-10-23 0:00:00,3.3399999999999994
203,1997-10-24 0:00:00,3.2899999999999996
204,1997-10-27 0:00:00,3.46
205,1997-10-28 0:00:00,3.61
206,1997-10-29 0:00:00,3.449999999999999
207,1997-10-30 0:00:00,3.3399999999999994
208,1997-10-31 0:00:00,3.2199999999999993
209,1997-11-03 0:00:00,3.23
210,1997-11-04 0:00:00,3.150000000000001
211,1997-11-05 0:00:00,3.180000000000001
212,1997-11-06 0:00:00,3.2
213,1997-11-07 0:00:00,3.0500000000000003
214,1997-11-10 0:00:00,3.2
215,1997-11-11 0:00:00,3.26
216,1997-11-12 0:00:00,3.2800000000000007
217,1997-11-13 0:00:00,3.2699999999999996
218,1997-11-14 0:00:00,3.25
219,1997-11-17 0:00:00,3.0999999999999996
220,1997-11-18 0:00:00,3.0
221,1997-11-19 0:00:00,2.9700000000000006
222,1997-11-20 0:00:00,2.7700000000000005
223,1997-11-21 0:00:00,2.589999999999999
224,1997-11-24 0:00:00,2.6300000000000003
225,1997-11-25 0:00:00,2.51
226,1997-11-26 0:00:00,2.5
227,1997-12-01 0:00:00,2.520000000000001
228,1997-12-02 0:00:00,2.610000000000001
229,1997-12-03 0:00:00,2.5299999999999994
230,1997-12-04 0:00:00,2.48
231,1997-12-05 0:00:00,2.420000000000001
232,1997-12-08 0:00:00,2.299999999999999
233,1997-12-09 0:00:00,2.3500000000000005
234,1997-12-10 0:00:00,2.4499999999999993
235,1997-12-11 0:00:00,2.299999999999999
236,1997-12-12 0:00:00,2.299999999999999
237,1997-12-15 0:00:00,2.25
238,1997-12-16 0:00:00,2.2899999999999996
239,1997-12-17 0:00:00,2.3799999999999994
240,1997-12-18 0:00:00,2.3699999999999997
241,1997-12-19 0:00:00,2.39
242,1997-12-22 0:00:00,2.3600000000000017
243,1997-12-23 0:00:00,2.2399999999999993
244,1997-12-24 0:00:00,2.0599999999999996
245,1997-12-26 0:00:00,2.1799999999999997
246,1997-12-29 0:00:00,2.3299999999999983
247,1997-12-30 0:00:00,2.27
248,1997-12-31 0:00:00,2.27
249,1998-01-02 0:00:00,2.16
250,1998-01-05 0:00:00,2.0500000000000007
251,1998-01-06 0:00:00,2.16
252,1998-01-07 0:00:00,2.13
253,1998-01-08 0:00:00,2.109999999999999
254,1998-01-09 0:00:00,2.0899999999999994
255,1998-01-12 0:00:00,2.0100000000000002
256,1998-01-13 0:00:00,2.0300000000000002
257,1998-01-14 0:00:00,2.0500000000000007
258,1998-01-15 0:00:00,2.0699999999999994
259,1998-01-16 0:00:00,2.109999999999999
260,1998-01-20 0:00:00,2.1199999999999988
261,1998-01-21 0:00:00,2.0899999999999994
262,1998-01-22 0:00:00,2.1
263,1998-01-23 0:00:00,2.140000000000001
264,1998-01-26 0:00:00,2.0899999999999994
265,1998-01-27 0:00:00,2.0599999999999996
266,1998-01-28 0:00:00,2.0899999999999994
267,1998-01-29 0:00:00,2.0699999999999994
268,1998-01-30 0:00:00,2.0899999999999994
269,1998-02-02 0:00:00,2.230000000000001
270,1998-02-03 0:00:00,2.27
271,1998-02-04 0:00:00,2.230000000000001
272,1998-02-05 0:00:00,2.31
273,1998-02-06 0:00:00,2.3500000000000005
274,1998-02-09 0:00:00,2.25
275,1998-02-10 0:00:00,2.1799999999999997
276,1998-02-11 0:00:00,2.21
277,1998-02-12 0:00:00,2.1999999999999997
278,1998-02-13 0:00:00,2.2199999999999998
279,1998-02-17 0:00:00,2.1799999999999997
280,1998-02-18 0:00:00,2.19
281,1998-02-19 0:00:00,2.2199999999999998
282,1998-02-20 0:00:00,2.1999999999999997
283,1998-02-23 0:00:00,2.1999999999999997
284,1998-02-24 0:00:00,2.19
285,1998-02-25 0:00:00,2.21
286,1998-02-26 0:00:00,2.2799999999999994
287,1998-02-27 0:00:00,2.230000000000001
288,1998-03-02 0:00:00,2.2600000000000002
289,1998-03-03 0:00:00,2.2399999999999993
290,1998-03-04 0:00:00,2.19
291,1998-03-05 0:00:00,2.1199999999999988
292,1998-03-06 0:00:00,2.1
293,1998-03-09 0:00:00,2.1699999999999995
294,1998-03-10 0:00:00,2.25
295,1998-03-11 0:00:00,2.25
296,1998-03-12 0:00:00,2.230000000000001
297,1998-03-13 0:00:00,2.21
298,1998-03-16 0:00:00,2.1999999999999997
299,1998-03-17 0:00:00,2.1999999999999997
300,1998-03-18 0:00:00,2.21
301,1998-03-19 0:00:00,2.25
302,1998-03-20 0:00:00,2.2799999999999994
303,1998-03-23 0:00:00,2.3299999999999983
304,1998-03-24 0:00:00,2.2899999999999996
305,1998-03-25 0:00:00,2.3299999999999983
306,1998-03-26 0:00:00,2.2899999999999996
307,1998-03-27 0:00:00,2.2600000000000002
308,1998-03-30 0:00:00,2.32
309,1998-03-31 0:00:00,2.34
310,1998-04-01 0:00:00,2.4499999999999993
311,1998-04-02 0:00:00,2.4299999999999984
312,1998-04-03 0:00:00,2.51
313,1998-04-06 0:00:00,2.51
314,1998-04-07 0:00:00,2.51
315,1998-04-08 0:00:00,2.6499999999999986
316,1998-04-09 0:00:00,2.610000000000001
317,1998-04-13 0:00:00,2.520000000000001
318,1998-04-14 0:00:00,2.420000000000001
319,1998-04-15 0:00:00,2.48
320,1998-04-16 0:00:00,2.48
321,1998-04-17 0:00:00,2.3999999999999986
322,1998-04-20 0:00:00,2.3999999999999986
323,1998-04-21 0:00:00,2.4599999999999995
324,1998-04-22 0:00:00,2.4599999999999995
325,1998-04-23 0:00:00,2.3500000000000005
326,1998-04-24 0:00:00,2.31
327,1998-04-27 0:00:00,2.2899999999999996
328,1998-04-28 0:00:00,2.27
329,1998-04-29 0:00:00,2.2899999999999996
330,1998-04-30 0:00:00,2.1799999999999997
331,1998-05-01 0:00:00,2.109999999999999
332,1998-05-04 0:00:00,2.1
333,1998-05-05 0:00:00,2.19
334,1998-05-06 0:00:00,2.1199999999999988
335,1998-05-07 0:00:00,2.16
336,1998-05-08 0:00:00,2.109999999999999
337,1998-05-11 0:00:00,2.19
338,1998-05-12 0:00:00,2.230000000000001
339,1998-05-13 0:00:00,2.2399999999999993
340,1998-05-14 0:00:00,2.1799999999999997
341,1998-05-15 0:00:00,2.1799999999999997
342,1998-05-18 0:00:00,2.19
343,1998-05-19 0:00:00,2.1699999999999995
344,1998-05-20 0:00:00,2.1799999999999997
345,1998-05-21 0:00:00,2.109999999999999
346,1998-05-22 0:00:00,2.0200000000000005
347,1998-05-26 0:00:00,2.1
348,1998-05-27 0:00:00,2.1
349,1998-05-28 0:00:00,2.04
350,1998-05-29 0:00:00,2.1
351,1998-06-01 0:00:00,2.1
352,1998-06-02 0:00:00,2.1999999999999997
353,1998-06-03 0:00:00,2.13
354,1998-06-04 0:00:00,2.04
355,1998-06-05 0:00:00,2.0100000000000002
356,1998-06-08 0:00:00,2.0
357,1998-06-09 0:00:00,2.0100000000000002
358,1998-06-10 0:00:00,1.9800000000000002
359,1998-06-11 0:00:00,1.990000000000001
360,1998-06-12 0:00:00,2.0100000000000002
361,1998-06-15 0:00:00,2.079999999999999
362,1998-06-16 0:00:00,2.1
363,1998-06-17 0:00:00,2.0500000000000007
364,1998-06-18 0:00:00,2.140000000000001
365,1998-06-19 0:00:00,2.1999999999999997
366,1998-06-22 0:00:00,2.3500000000000005
367,1998-06-23 0:00:00,2.3500000000000005
368,1998-06-24 0:00:00,2.3999999999999986
369,1998-06-25 0:00:00,2.39
370,1998-06-26 0:00:00,2.3999999999999986
371,1998-06-29 0:00:00,2.3600000000000017
372,1998-06-30 0:00:00,2.39
373,1998-07-01 0:00:00,2.4599999999999995
374,1998-07-02 0:00:00,2.3600000000000017
375,1998-07-06 0:00:00,2.3799999999999994
376,1998-07-07 0:00:00,2.3500000000000005
377,1998-07-08 0:00:00,2.39
378,1998-07-09 0:00:00,2.3799999999999994
379,1998-07-10 0:00:00,2.32
380,1998-07-13 0:00:00,2.299999999999999
381,1998-07-14 0:00:00,2.230000000000001
382,1998-07-15 0:00:00,2.21
383,1998-07-16 0:00:00,2.1499999999999986
384,1998-07-17 0:00:00,2.1499999999999986
385,1998-07-20 0:00:00,2.1799999999999997
386,1998-07-21 0:00:00,2.0899999999999994
387,1998-07-22 0:00:00,2.0
388,1998-07-23 0:00:00,2.0
389,1998-07-24 0:00:00,1.97
390,1998-07-27 0:00:00,2.0
391,1998-07-28 0:00:00,1.97
392,1998-07-29 0:00:00,1.990000000000001
393,1998-07-30 0:00:00,1.95
394,1998-07-31 0:00:00,1.8500000000000005
395,1998-08-03 0:00:00,1.8399999999999992
396,1998-08-04 0:00:00,1.8999999999999997
397,1998-08-05 0:00:00,1.9099999999999997
398,1998-08-06 0:00:00,1.8500000000000005
399,1998-08-07 0:00:00,1.8199999999999998
400,1998-08-10 0:00:00,1.8700000000000003
